Price,Neighborhood,Floor,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Pets Allowed,Furnishing,Rating,ReviewsCount,school,hospital,shopping_mall,supermarket,church,park,gym,restaurant,bank,pharmacy,police,subway_station,train_station,university,transit_station,bus_station,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Concierge,Jogging Trail,Play Room,Storage Space,occupancy
35000,6,15.0,45.0,1,1,1.0,1.0,0,1,0,0,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
52000,7,5.0,47.0,1,1,1.0,1.0,0,0,0,0,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
40000,8,29.0,64.0,2,2,1.0,0.0,1,0,0,0,4.6,243.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1
20000,4,25.0,36.0,1,1,1.0,1.0,1,0,1,2,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
25000,4,15.0,37.0,1,1,1.0,1.0,0,0,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
27000,7,29.0,25.0,0,1,1.0,1.0,0,0,0,0,4.3,396.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
21500,0,14.0,30.0,1,1,1.0,1.0,0,0,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
24000,14,18.0,42.35,3,1,1.0,0.0,0,1,0,1,3.7,107.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
50000,4,15.0,62.0,1,1,1.0,1.0,0,0,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
25000,4,15.0,32.0,0,1,1.0,1.0,0,0,0,0,4.6,194.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
32000,9,10.0,35.42,1,1,1.0,0.0,0,0,0,0,4.7,3.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0
25000,4,15.0,36.0,1,1,1.0,1.0,0,0,0,0,4.1,43.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
22000,0,15.0,36.0,1,1,1.0,1.0,0,1,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
22000,9,15.0,36.0,1,1,1.0,1.0,0,0,0,1,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
35000,3,15.0,32.0,0,1,1.0,1.0,1,0,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
20000,7,15.0,40.84,1,1,1.0,1.0,0,0,0,1,4.4,34.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
27000,4,15.0,54.0,1,1,1.0,1.0,0,0,0,1,4.1,34.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
35000,10,5.0,65.5,2,1,1.0,1.0,0,1,1,0,4.3,113.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1
20000,4,15.0,36.5,0,1,1.0,0.0,0,0,0,2,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
50000,3,15.0,61.0,1,1,1.0,1.0,1,1,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
28000,7,15.0,32.0,1,1,1.0,1.0,0,0,0,0,4.1,19.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
17000,4,6.0,36.0,0,1,1.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
20000,4,19.0,24.2,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0
20000,9,15.0,21.0,0,1,1.0,1.0,0,0,0,0,4.7,3.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
30000,6,15.0,22.0,0,1,1.0,1.0,0,0,0,0,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
27000,4,15.0,40.5,1,1,1.0,1.0,0,0,0,0,4.4,8.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
50000,6,15.0,47.0,2,2,1.0,1.0,1,1,0,0,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
25000,4,15.0,36.0,0,1,1.0,0.0,0,0,0,0,3.6,20.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
20000,2,10.0,38.0,1,1,0.0,0.0,0,1,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
45000,10,2.0,82.0,3,2,1.0,1.0,1,1,1,0,4.3,113.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
20000,6,36.0,35.0,1,1,1.0,0.0,0,0,1,1,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1
20000,14,9.0,24.0,0,1,1.0,0.0,0,0,0,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
70000,15,15.0,150.0,3,3,0.0,0.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
55000,4,15.0,45.5,1,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0
25000,9,15.0,37.0,0,1,1.0,1.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
115000,15,15.0,700.0,5,5,1.0,1.0,1,1,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0
50000,6,15.0,47.0,2,1,1.0,1.0,1,1,0,0,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
25000,4,19.0,30.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
22000,4,15.0,32.0,0,1,1.0,1.0,0,0,0,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
40000,4,15.0,36.5,1,1,1.0,0.0,0,0,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
0,10,4.0,58.0,2,1,1.0,1.0,1,1,0,0,4.3,113.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1
25000,3,15.0,32.0,0,1,1.0,1.0,0,0,0,1,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
22600,0,24.0,29.0,1,1,1.0,1.0,0,0,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
200000,15,15.0,680.0,7,6,1.0,1.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
47000,3,15.0,61.0,1,1,1.0,1.0,0,1,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
45000,9,15.0,66.0,2,2,1.0,1.0,1,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
45000,4,15.0,39.5,0,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
22000,9,15.0,34.0,1,1,1.0,1.0,0,0,0,2,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
35000,4,15.0,77.0,2,3,1.0,1.0,0,0,0,2,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
25000,4,15.0,43.0,1,1,1.0,0.0,0,0,0,0,3.6,20.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
27000,10,4.0,57.0,2,1,1.0,1.0,1,1,1,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0
18000,5,6.0,29.0,1,1,1.0,0.0,0,1,1,2,5.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
32000,10,3.0,65.5,2,1,1.0,1.0,0,1,1,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
37000,10,3.0,65.5,2,1,1.0,0.0,1,1,1,0,4.3,113.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1
35000,10,3.0,65.5,2,1,1.0,1.0,1,1,1,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
18000,14,6.0,33.0,0,1,0.0,0.0,0,1,0,1,4.1,16.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
25000,5,6.0,39.0,2,1,1.0,0.0,0,1,1,1,5.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
25000,10,3.0,57.0,2,1,1.0,1.0,1,1,1,0,4.3,113.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
18000,2,18.0,21.0,1,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0
40000,4,29.0,75.0,1,2,1.0,1.0,0,1,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
22000,7,15.0,31.0,1,1,1.0,1.0,0,1,0,0,3.9,87.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
65000,4,15.0,69.0,2,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
45000,4,15.0,62.4,2,2,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0
18000,7,15.0,22.0,0,1,1.0,1.0,0,0,0,0,4.3,396.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
25000,8,7.0,50.0,2,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
25000,3,15.0,32.0,0,1,1.0,1.0,0,0,0,1,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
65000,4,15.0,69.0,2,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
45000,4,15.0,81.0,2,2,1.0,1.0,0,0,0,2,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
20000,7,15.0,21.0,0,1,1.0,1.0,0,0,0,1,4.3,11.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
27000,8,4.0,48.0,2,1,0.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
35000,10,5.0,64.5,2,1,1.0,1.0,1,1,1,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
18000,8,37.0,30.0,1,1,0.0,0.0,0,0,0,0,4.2,301.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
60000,8,6.0,86.0,2,2,1.0,1.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
17000,15,15.0,70.0,2,1,0.0,0.0,1,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55000,8,6.0,69.0,2,2,1.0,1.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
40000,0,15.0,56.0,2,2,1.0,1.0,0,1,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
55000,4,15.0,45.5,1,1,1.0,0.0,0,0,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
95000,4,15.0,69.0,2,1,1.0,0.0,0,0,0,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
18000,0,14.0,27.0,0,1,0.0,0.0,0,1,0,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
80000,4,15.0,100.5,2,2,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
28000,4,15.0,34.0,0,1,1.0,1.0,1,0,0,0,4.0,11.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
24000,7,7.0,29.0,0,1,1.0,1.0,0,0,0,2,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
29000,3,15.0,33.0,0,1,1.0,1.0,0,0,0,1,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
80000,8,15.0,260.0,4,3,0.0,1.0,1,0,1,2,4.3070110701107005,66.5,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
20000,2,6.0,36.0,1,1,1.0,0.0,0,0,0,0,4.5,251.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3300,15,15.0,10.0,1,1,0.0,1.0,0,1,0,0,4.2,163.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
75000,4,24.0,80.0,2,2,1.0,1.0,1,0,0,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
32000,10,2.0,65.5,2,1,1.0,1.0,0,1,1,0,4.3,113.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
30000,0,9.0,54.03,2,2,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25000,3,28.0,32.0,0,1,1.0,1.0,0,0,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16000,9,25.0,24.0,1,1,1.0,0.0,0,1,0,0,4.2,1574.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
28000,9,24.0,28.0,1,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0
30000,9,21.0,40.0,1,1,1.0,1.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
18000,4,15.0,30.0,0,1,1.0,0.0,0,0,1,2,3.9,10.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
25000,9,42.0,26.0,1,1,1.0,0.0,0,1,0,0,4.5,36355.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
16000,0,14.0,28.0,1,1,1.0,0.0,0,1,1,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
16000,9,25.0,26.0,1,1,1.0,0.0,0,1,0,0,4.5,36355.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
30000,10,3.0,65.0,2,1,0.0,0.0,0,0,0,0,4.3,113.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
40000,8,36.0,74.0,2,2,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0
25000,8,10.0,35.0,1,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0
25000,0,23.0,37.7,0,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
25000,4,15.0,30.0,0,1,1.0,1.0,0,0,0,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
22000,4,21.0,41.0,1,1,1.0,0.0,1,1,1,2,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
30000,8,12.0,42.0,1,1,1.0,1.0,1,0,1,0,3.7,41.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
18000,7,18.0,20.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
25000,4,10.0,36.0,1,1,1.0,1.0,0,0,0,0,4.3,54.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
45000,0,38.0,48.5,2,1,1.0,1.0,1,1,1,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
4200,10,6.0,24.0,1,1,1.0,1.0,1,1,1,2,3.9,58.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
20000,2,2.0,20.7,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0
20000,7,15.0,51.0,1,1,1.0,0.0,1,0,0,0,4.4,63.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
34000,9,33.0,52.0,2,1,1.0,0.0,1,1,0,1,4.1,83.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1
15000,10,8.0,28.0,2,1,1.0,0.0,0,0,0,2,4.2,85.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
15000,10,7.0,26.98,1,1,1.0,0.0,0,0,0,0,4.2,85.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1
16800,8,7.0,25.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0
25000,8,23.0,36.0,1,1,1.0,0.0,0,0,0,0,4.5,348.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
21000,9,21.0,23.1,0,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
23000,4,19.0,38.0,1,1,1.0,0.0,1,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0
28000,15,15.0,48.0,1,1,1.0,1.0,1,1,1,0,4.5,44.0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
25000,4,37.0,48.0,1,1,1.0,0.0,1,0,1,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
20000,9,6.0,28.18,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0
14000,0,24.0,18.0,0,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0
22500,8,27.0,33.0,1,1,0.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,9,23.0,34.0,1,1,1.0,0.0,0,0,0,1,4.0,136.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
21500,7,30.0,25.91,1,1,1.0,0.0,0,1,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
22000,7,31.0,25.0,1,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
25000,14,11.0,44.0,2,1,1.0,0.0,0,1,0,0,3.9,754.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
25000,10,8.0,29.5,2,1,1.0,0.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
60000,15,15.0,170.0,3,3,1.0,1.0,1,1,1,2,4.6,122.0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
22000,6,15.0,35.0,1,1,1.0,0.0,0,0,1,0,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
18000,9,19.0,22.22,0,1,0.0,0.0,0,1,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45000,9,2.0,66.0,2,2,1.0,0.0,1,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
20000,7,7.0,29.0,0,1,1.0,0.0,0,0,1,2,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0
18000,10,1.0,22.24,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
13000,0,4.0,33.0,1,1,1.0,0.0,1,1,0,1,4.2,40.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
17000,9,39.0,27.0,1,1,1.0,1.0,1,1,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
25000,14,12.0,25.0,0,1,1.0,0.0,0,0,0,0,3.7,80.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0
15000,10,6.0,33.0,2,1,1.0,0.0,1,0,0,2,5.0,3.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
10000,15,15.0,35.0,0,1,0.0,0.0,1,0,1,0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,4,15.0,39.0,1,1,1.0,1.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0
25000,7,34.0,30.0,1,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
13000,2,10.0,21.0,0,1,1.0,0.0,0,0,1,0,4.6,18.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
21000,10,2.0,25.0,1,1,1.0,0.0,1,0,0,0,4.2,85.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1
15000,15,15.0,50.0,2,1,0.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21500,9,34.0,29.0,1,1,1.0,0.0,0,1,1,1,4.5,75.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
27000,9,14.0,35.42,1,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
